id,name,cuisine,mealType,servings,difficulty,totalTimeMinutes,ingredientsCount,stepsCount,calories,protein,carbs,fat,fiber,equipment,dietTags,variantGroup,variantType
"gen-limu-seaweed-salad","Limu Seaweed Salad","Hawaiian","lunch","3","easy","20","8","5","95","3","12","5","2","stovetop","vegetarian;vegan;gluten-free;dairy-free","",""
"gen-dungeness-crab-cioppino","Dungeness Crab Cioppino","Pacific Northwest","dinner","4","hard","75","11","8","320","42","12","11","2","stovetop","gluten-free;dairy-free;high-protein","",""
"gen-salmon-en-papillote","Salmon en Papillote","Pacific Northwest","dinner","2","medium","30","8","7","380","42","4","21","1","oven;stovetop","gluten-free;high-protein","",""
"gen-geoduck-sashimi","Geoduck Sashimi","Pacific Northwest","lunch","2","hard","20","5","6","105","18","2","2","0","stovetop","gluten-free;dairy-free;high-protein","",""
"gen-razor-clam-pasta","Razor Clam Pasta","Pacific Northwest","dinner","3","medium","40","9","8","415","35","48","10","2","stovetop","dairy-free;high-protein","",""
"gen-wild-mushroom-risotto","Wild Mushroom Risotto","Pacific Northwest","dinner","4","medium","45","11","8","445","14","52","20","2","stovetop","vegetarian","",""
"gen-cedar-plank-salmon","Cedar Plank Salmon","Pacific Northwest","dinner","4","easy","50","7","7","385","48","2","21","0","oven;stovetop","gluten-free;dairy-free;high-protein","",""
"gen-indian-pudding","Indian Pudding","New England","dinner","4","easy","90","8","7","285","7","38","11","0","oven;stovetop","vegetarian","",""
"gen-lobster-pie","Lobster Pie","New England","dinner","4","hard","75","10","8","445","32","28","21","1","oven;stovetop","high-protein","",""
"gen-roasted-turkey","Roasted Turkey","New England","dinner","4","medium","120","9","8","380","52","1","18","0","oven;stovetop","high-protein;gluten-free;dairy-free","",""
"gen-maple-syrup-candy","Maple Syrup Candy","New England","snack","3","medium","25","5","7","210","1","52","2","0","stovetop","vegetarian;vegan;gluten-free;dairy-free","",""
"gen-crab-cakes","Crab Cakes","Louisiana Creole","lunch","2","medium","30","9","7","385","38","16","19","1","stovetop","high-protein","",""
"gen-pralines","Pralines","Louisiana Creole","snack","3","medium","35","7","7","420","5","48","24","3","stovetop","vegetarian;gluten-free","",""
"gen-turtle-soup","Turtle Soup","Louisiana Creole","dinner","4","hard","120","12","7","325","38","12","12","2","stovetop","high-protein;gluten-free;dairy-free","",""
"gen-mirliton-gratin","Mirliton Gratin","Louisiana Creole","dinner","4","medium","60","10","8","395","35","22","18","3","oven;stovetop","high-protein;gluten-free","",""
"gen-bread-pudding-with-whiskey-sauce","Bread Pudding with Whiskey Sauce","Louisiana Creole","dinner","4","medium","90","10","8","455","9","62","14","2","oven;stovetop","vegetarian","",""
"gen-bananas-foster","Bananas Foster","Louisiana Creole","dinner","2","easy","15","6","7","375","3","52","15","2","stovetop","vegetarian;gluten-free","",""
"gen-andouille-sausage-gumbo","Andouille Sausage Gumbo","Louisiana Creole","dinner","4","medium","90","12","9","520","22","18","38","3","stovetop","high-protein","",""
"gen-poke","Poke","Hawaiian","lunch","2","easy","20","10","6","380","42","3","20","0","stovetop","high-protein;gluten-free;dairy-free","",""
"gen-poi","Poi","Hawaiian","breakfast","3","easy","45","3","6","140","2","34","1","4","stovetop","vegetarian;vegan;gluten-free;dairy-free","",""
"gen-kalua-pork-tacos","Kalua Pork Tacos","Hawaiian","lunch","4","medium","120","10","7","450","48","12","22","1","oven;stovetop","gluten-free;dairy-free;high-protein","",""
"gen-ahi-poke","Ahi Poke","Hawaiian","lunch","2","easy","20","10","6","420","48","2","24","1","stovetop","high-protein;gluten-free;dairy-free","",""
"gen-opihi","Opihi","Hawaiian","snack","2","easy","15","5","6","120","22","2","2","0","stovetop","high-protein;gluten-free;dairy-free","",""
"gen-loco-moco-with-gravy","Loco Moco with Gravy","Hawaiian","lunch","2","medium","35","9","8","680","38","52","32","1","stovetop","high-protein","",""
"gen-musubi","Musubi","Hawaiian","snack","4","easy","20","7","8","520","18","42","30","0","stovetop","dairy-free","",""
"gen-ono-wrapped-in-ti-leaf","Ono Wrapped in Ti Leaf","Hawaiian","dinner","4","medium","45","9","9","380","42","4","20","1","stovetop","high-protein;gluten-free;dairy-free","",""
"gen-squid-luau","Squid Luau","Hawaiian","dinner","4","medium","60","9","8","420","35","16","25","3","stovetop","gluten-free;dairy-free;high-protein","",""
"gen-marionberry-pie","Marionberry Pie","Pacific Northwest","snack","6","medium","90","10","8","385","4","52","19","3","oven;stovetop","vegetarian","",""
"gen-spot-prawn-tempura","Spot Prawn Tempura","Pacific Northwest","lunch","2","medium","30","10","7","425","22","28","26","0","stovetop","gluten-free;high-protein","",""
"gen-blackberry-cobbler","Blackberry Cobbler","Pacific Northwest","dinner","6","easy","50","10","8","320","3","58","10","4","oven;stovetop","vegetarian","",""
"gen-coffee-crusted-beef","Coffee-Crusted Beef","Pacific Northwest","dinner","3","medium","35","10","7","520","48","8","33","0","stovetop","gluten-free;high-protein","",""
"gen-halibut-and-chips","Halibut and Chips","Pacific Northwest","lunch","2","medium","40","10","6","650","32","48","38","4","stovetop","high-protein","",""
"gen-nettle-soup","Nettle Soup","Pacific Northwest","lunch","4","easy","25","10","7","235","6","16","17","2","stovetop","vegetarian;gluten-free","",""
"gen-roasted-beet-salad-with-goat-cheese","Roasted Beet Salad with Goat Cheese","Pacific Northwest","lunch","3","easy","50","10","7","310","10","18","24","4","oven;stovetop","vegetarian;gluten-free","",""
"gen-elk-steak","Elk Steak","Pacific Northwest","dinner","2","medium","30","10","7","385","52","2","18","0","stovetop","gluten-free;high-protein","",""
"gen-butter-poached-lobster","Butter-Poached Lobster","Pacific Northwest","dinner","2","hard","45","10","7","580","38","1","48","0","stovetop","gluten-free;high-protein","",""
"gen-almond-roca","Almond Roca","Pacific Northwest","snack","6","medium","25","8","7","380","7","38","24","2","stovetop","vegetarian;gluten-free","",""
"gen-sockeye-salmon-burger","Sockeye Salmon Burger","Pacific Northwest","lunch","4","easy","25","10","6","385","28","32","16","2","oven;stovetop","high-protein","",""
"gen-chanterelle-mushroom-tart","Chanterelle Mushroom Tart","Pacific Northwest","lunch","4","medium","40","10","8","425","14","28","28","3","oven;stovetop","vegetarian","",""
"gen-apple-fritter","Apple Fritter","Pacific Northwest","breakfast","4","medium","30","10","7","320","5","48","12","2","oven;stovetop","vegetarian","",""
"gen-miso-glazed-black-cod","Miso-Glazed Black Cod","Pacific Northwest","dinner","4","easy","25","10","6","340","35","8","16","0","oven;stovetop","high-protein;gluten-free","",""
"gen-bacalhau-br-s","Bacalhau à Brás","Portuguese","lunch","4","hard","50","10","8","380","32","22","18","2","stovetop","high-protein","",""
"gen-francesinha","Francesinha","Portuguese","lunch","4","medium","35","10","8","520","36","32","28","1","oven;stovetop","high-protein","",""
"gen-arroz-de-marisco","Arroz de Marisco","Portuguese","lunch","4","hard","45","11","8","445","28","48","12","1","stovetop","high-protein","",""
"gen-sardinas-assadas","Sardinas Assadas","Portuguese","dinner","4","easy","20","8","7","280","28","2","18","0","stovetop","high-protein;gluten-free;dairy-free","",""
"gen-alheira","Alheira","Portuguese","lunch","4","hard","90","10","7","385","24","22","24","1","stovetop","high-protein","",""
"gen-arroz-de-pato","Arroz de Pato","Portuguese","dinner","4","hard","75","11","8","520","32","48","22","2","stovetop","high-protein","",""
"gen-bacalhau-gomes-de-s","Bacalhau à Gomes de Sá","Portuguese","dinner","4","medium","75","10","7","520","38","32","26","4","stovetop","gluten-free;high-protein","",""
"gen-cataplana-de-marisco","Cataplana de Marisco","Portuguese","dinner","4","hard","50","11","7","410","52","8","16","0","stovetop","gluten-free;dairy-free;high-protein","",""
"gen-past-is-de-bacalhau","Pastéis de Bacalhau","Portuguese","snack","3","medium","40","9","7","380","28","24","18","2","stovetop","high-protein","",""
"gen-arroz-de-polvo","Arroz de Polvo","Portuguese","lunch","4","medium","70","12","7","480","35","48","14","2","stovetop","gluten-free;dairy-free;high-protein","",""
"gen-caldo-de-carne","Caldo de Carne","Portuguese","lunch","4","easy","90","11","6","420","38","35","12","6","stovetop","gluten-free;dairy-free;high-protein","",""
"gen-espetada","Espetada","Portuguese","dinner","4","easy","30","9","7","510","52","2","30","0","stovetop","gluten-free;dairy-free;high-protein","",""
"gen-peixada-transmontana","Peixada à Transmontana","Portuguese","dinner","4","medium","60","12","7","450","48","28","14","3","stovetop","gluten-free;dairy-free;high-protein","",""
"gen-migas-alentejana","Migas à Alentejana","Portuguese","breakfast","3","easy","25","8","7","420","14","32","28","1","stovetop","vegetarian","",""
"gen-a-orda-de-marisco","Açorda de Marisco","Portuguese","dinner","4","medium","45","11","7","490","42","28","24","1","stovetop","dairy-free;high-protein","",""
"gen-pato-no-vinho-d-alhos","Pato no Vinho d'Alhos","Portuguese","dinner","4","medium","100","9","7","580","52","26","28","2","stovetop","gluten-free;dairy-free;high-protein","",""
"gen-tripe-moda-do-porto","Tripe à Moda do Porto","Portuguese","dinner","4","medium","120","11","7","420","42","28","14","6","stovetop","high-protein","",""
"gen-broa-de-milho","Broa de Milho","Portuguese","breakfast","6","easy","50","6","7","185","4","35","4","3","oven;stovetop","vegetarian","",""
"gen-past-is-de-queijo","Pastéis de Queijo","Portuguese","snack","6","medium","45","8","8","280","7","18","20","1","stovetop","vegetarian","",""
"gen-gravlax","Gravlax","Scandinavian","lunch","4","easy","120","6","7","380","42","2","22","0","stovetop","high-protein;gluten-free;dairy-free","",""
"gen-frikadeller","Frikadeller","Danish","dinner","4","easy","30","8","7","350","28","12","22","0","stovetop","high-protein","",""
"gen-k-ttbullar","Köttbullar","Swedish","dinner","4","medium","45","10","7","420","35","18","25","1","stovetop","high-protein","",""
"gen-janssons-frestelse","Janssons frestelse","Swedish","dinner","4","easy","50","7","8","380","8","38","22","4","oven;stovetop","vegetarian;gluten-free","",""
"gen-lutfisk","Lutfisk","Scandinavian","dinner","4","medium","25","8","7","360","42","6","19","0","stovetop","high-protein;gluten-free","",""
"gen-meatballs-in-cream-sauce","Meatballs in cream sauce","Swedish","dinner","4","easy","35","9","7","410","38","10","24","0","stovetop","high-protein","",""
"gen-p-lt","Pöltö","Finnish","dinner","4","medium","120","10","7","380","35","32","12","5","stovetop","high-protein;gluten-free;dairy-free","",""
"gen-karelian-pasty","Karelian pasty","Finnish","breakfast","4","medium","45","8","6","320","8","52","6","1","oven;stovetop","vegetarian","",""
"gen-r-mmegr-t","Rømmegrøt","Norwegian","dinner","4","easy","20","8","6","380","6","28","28","0","stovetop","vegetarian","",""
"gen-rakfisk","Rakfisk","Norwegian","lunch","4","medium","120","8","6","180","28","2","8","0","stovetop","gluten-free;dairy-free;high-protein","",""
"gen-raspeballer","Raspeballer","Norwegian","dinner","4","medium","50","8","6","420","22","38","18","3","stovetop","high-protein","",""
"gen-fl-deboller","Flødeboller","Danish","snack","6","medium","60","7","7","320","3","38","17","1","stovetop","vegetarian","",""
"gen-krumkake","Krumkake","Norwegian","snack","6","medium","45","8","7","145","2","18","7","0","stovetop","vegetarian","",""
"gen-lussekatt","Lussekatt","Swedish","breakfast","6","medium","90","9","7","210","5","42","3","1","oven;stovetop","vegetarian","",""
"gen-dill-pickle-herring","Dill pickle herring","Scandinavian","lunch","4","easy","120","8","6","210","24","8","9","0","stovetop","gluten-free;dairy-free;high-protein","",""
"gen-f-rik-l","Fårikål","Norwegian","dinner","4","easy","90","8","6","520","36","32","28","2","stovetop","gluten-free;high-protein","",""
"gen-aebleskiver","Aebleskiver","Danish","snack","6","medium","30","9","7","175","3","32","4","0","stovetop","vegetarian","",""
"gen-sild-p-l-rdag","Sild på lørdag","Danish","lunch","4","easy","15","10","5","320","18","28","15","4","stovetop","","",""
"gen-reindeer-stew","Reindeer stew","Scandinavian","dinner","4","medium","120","11","8","480","42","32","18","5","stovetop","high-protein","",""
"gen-cinnamon-bun","Cinnamon bun","Swedish","breakfast","6","medium","120","9","8","310","6","52","9","1","oven;stovetop","vegetarian","",""
"gen-moules-frites","Moules-Frites","Belgian","dinner","2","medium","45","10","8","620","32","48","28","4","stovetop","high-protein","",""
"gen-carbonnade-flamande","Carbonnade Flamande","Belgian","dinner","4","medium","120","11","8","420","40","18","16","2","oven;stovetop","high-protein","",""
"gen-waterzooi","Waterzooi","Belgian","dinner","4","medium","90","10","8","380","38","24","16","5","stovetop","high-protein","",""
"gen-stoemp","Stoemp","Belgian","dinner","4","easy","35","7","7","280","5","38","14","6","stovetop","vegetarian","",""
"gen-croquettes-aux-crevettes","Croquettes aux Crevettes","Belgian","lunch","4","medium","60","9","8","420","22","28","24","1","stovetop","high-protein","",""
"gen-p-t-de-foie-gras-belge","Pâté de Foie Gras Belge","Belgian","snack","6","hard","120","10","8","310","14","4","26","0","stovetop","","",""
"gen-gaufres-li-geoises","Gaufres Liégeoises","Belgian","snack","6","medium","60","9","8","340","5","52","13","1","stovetop","vegetarian","",""
"gen-gaufres-bruxelloises","Gaufres Bruxelloises","Belgian","snack","4","easy","30","9","7","380","8","52","15","1","stovetop","vegetarian","",""
"gen-chicor-e-au-gratin","Chicorée au Gratin","Belgian","dinner","4","medium","45","9","7","420","22","18","28","3","oven;stovetop","high-protein","",""
"gen-oeufs-la-neige","Oeufs à la Neige","Belgian","snack","4","medium","40","7","7","260","7","48","5","0","stovetop","vegetarian","",""
"gen-escalope-l-anversoise","Escalope à l'Anversoise","Belgian","dinner","4","medium","35","10","7","480","42","24","22","2","stovetop","high-protein","",""
"gen-tomate-crevettes","Tomate Crevettes","Belgian","lunch","4","easy","20","9","6","320","28","12","20","2","stovetop","high-protein;gluten-free","",""
"gen-pot-au-feu-flamand","Pot-au-Feu Flamand","Belgian","dinner","4","medium","90","10","7","420","38","28","16","5","stovetop","gluten-free;high-protein","",""
"gen-lapin-la-kriek","Lapin à la Kriek","Belgian","dinner","4","hard","100","12","7","380","42","16","14","3","stovetop","gluten-free;high-protein","",""
"gen-hutspot","Hutspot","Belgian","dinner","4","easy","45","9","7","520","24","38","32","6","stovetop","gluten-free;high-protein","",""
"gen-mitraillette","Mitraillette","Belgian","lunch","4","easy","30","9","7","620","24","62","28","2","stovetop","vegetarian;high-protein","",""
"gen-cr-me-br-l-e-belge","Crème Brûlée Belge","Belgian","snack","4","medium","50","7","7","420","5","38","28","0","oven;stovetop","vegetarian;gluten-free","",""
"gen-pralines-belges","Pralines Belges","Belgian","snack","2","hard","90","8","8","280","3","28","18","2","stovetop","vegetarian","",""
"gen-speculoos","Speculoos","Belgian","breakfast","3","medium","45","10","8","310","4","42","14","1","oven;stovetop","vegetarian","",""
"gen-pain-d-pices-belge","Pain d'Épices Belge","Belgian","breakfast","4","medium","60","10","8","340","5","65","8","1","oven;stovetop","vegetarian","",""
"gen-andouillette-flamande","Andouillette Flamande","Belgian","dinner","3","medium","45","9","8","420","22","12","28","2","stovetop","high-protein","",""
"gen-choucroute-la-flamande","Choucroute à la Flamande","Belgian","dinner","4","medium","60","10","8","510","38","14","32","3","oven;stovetop","high-protein","",""
"gen-poffertjes","Poffertjes","Dutch","snack","3","easy","25","9","7","240","6","35","8","2","stovetop","vegetarian","",""
"gen-bitterballen","Bitterballen","Dutch","snack","3","medium","50","9","9","310","11","18","21","1","stovetop","","",""
